business_id,class1,class2,class3,class4,class5,class6,class7,class8,class9
bemyk,0,0,1,1,0,1,1,0,1
berdj,0,0,1,1,0,1,1,0,1
bey4p,0,0,1,1,0,1,1,0,1
bfmq5,0,0,0,1,0,1,1,0,1
bfnqt,0,0,1,1,1,1,1,0,1
bfwg5,0,0,0,0,0,1,1,0,1
bfxze,0,0,1,1,0,1,1,0,1
bfzh7,0,0,1,1,0,1,1,0,1
bg499,0,0,1,1,0,1,1,0,0
bg9go,0,0,0,1,0,0,0,0,0
bge8a,0,1,1,1,1,1,1,1,0
bgi12,0,0,1,1,0,1,1,0,0
bgkoh,0,0,1,1,0,1,1,0,0
bgsqq,0,0,0,1,0,1,1,0,1
bguzp,0,0,1,0,0,1,1,0,1
bgvtw,0,1,1,0,1,1,1,1,0
bgykl,0,1,1,1,0,1,1,0,0
bh7ej,1,0,1,1,0,1,1,0,0
bhc6f,0,0,0,1,0,1,1,0,1
bhd7m,0,0,1,1,0,1,0,0,1
bhewd,0,0,0,0,0,0,1,0,1
bhid0,0,0,1,0,1,1,1,0,0
bhiz4,0,0,0,1,0,1,1,0,1
bhm9m,0,0,0,1,0,1,1,0,1
bhsec,0,1,1,1,1,1,1,0,0
bhuuf,0,0,0,1,0,0,1,0,1
bhxt4,0,0,1,0,1,1,1,1,0
bi8m9,0,0,1,1,0,0,0,0,1
bieri,0,0,0,1,0,1,1,0,1
biih2,0,0,0,1,0,1,1,1,0
biimc,0,0,1,1,0,1,1,0,0
biimt,0,0,0,1,0,1,1,0,1
bin88,0,0,1,1,0,1,1,0,0
bincx,0,1,1,1,0,1,1,0,0
binvo,0,0,1,1,0,1,1,0,1
bitj0,1,0,0,1,0,0,0,0,1
biuul,0,0,0,1,0,0,0,0,1
biuwl,0,0,1,1,0,1,1,1,1
bivi1,1,0,0,1,0,0,0,0,1
bj097,0,0,1,1,0,1,1,1,0
bj8tx,0,0,1,1,0,1,1,0,1
bjfkn,0,0,1,1,1,1,1,0,0
bjhkq,0,0,1,0,0,1,1,0,1
bjif4,0,0,1,0,0,1,1,0,0
bjq4i,0,0,0,1,0,1,1,0,0
bjqlj,0,1,1,1,1,1,1,0,1
bjzti,0,0,1,1,0,1,1,0,1
bk4l1,0,0,1,1,0,1,1,0,1
bk60g,0,0,1,0,0,1,1,0,1
bk6wx,0,0,1,0,0,1,1,0,0
bk70b,0,0,1,1,0,1,1,0,1
bk7um,0,0,1,1,0,1,1,0,1
bkgin,0,0,1,1,0,1,1,0,1
bknh1,0,0,0,1,0,0,0,0,1
bkwrq,0,0,1,1,1,1,1,0,1
blg4r,0,0,1,1,0,1,1,0,1
bllam,0,0,1,1,0,1,1,0,0
blm6f,0,1,1,1,0,1,1,1,1
blq5d,0,1,1,0,0,1,1,0,1
blsco,0,1,1,1,0,1,1,0,0
blvew,0,0,1,1,1,1,1,0,1
blxg3,0,1,1,1,1,1,1,0,0
bm82o,0,0,0,0,0,1,1,0,1
bmb4s,0,0,1,1,0,1,1,0,1
bmehb,0,0,1,1,0,1,1,0,1
bmrn0,0,0,0,1,0,0,0,0,1
bmuet,0,1,1,1,1,1,1,1,1
bmz5l,0,0,0,1,0,0,0,0,1
bn5ei,0,0,1,1,0,1,1,0,0
bn6dw,0,0,1,1,0,1,1,0,1
bn7qg,0,0,0,1,1,1,0,0,1
bnira,0,0,0,0,0,1,0,0,1
bnist,0,0,1,1,0,1,1,0,1
bnq69,0,1,1,0,0,1,1,0,1
bo1vb,0,0,0,1,0,1,1,0,1
bo3g2,0,1,1,0,1,1,1,1,0
bo86f,0,0,1,0,0,1,1,0,1
bo98n,0,0,0,1,0,1,1,0,1
boa6i,0,0,1,1,0,1,1,0,1
bos09,0,0,1,0,0,1,1,0,1
boutd,0,1,1,1,0,1,1,0,1
bozes,0,0,1,1,0,1,1,0,1
bp483,0,0,1,1,0,1,1,0,1
bp4p5,0,1,1,1,1,1,1,1,0
bp50e,0,0,1,0,0,1,1,0,1
bpdgs,0,0,1,1,1,1,1,0,1
bpgjp,0,0,1,1,1,1,1,0,1
bphcp,0,0,1,1,0,1,1,0,1
bppw2,0,0,1,1,0,1,1,0,1
bpq3x,0,0,1,1,0,1,1,0,1
bpql8,0,0,1,1,0,1,1,0,1
bprmu,1,0,0,0,0,0,0,0,1
bq133,0,0,1,0,0,1,1,0,0
bq1w2,0,0,1,1,0,1,1,0,1
bq1z6,0,0,0,1,0,0,1,0,1
bq4jh,0,0,1,1,0,1,1,0,0
bq8ol,0,0,1,1,0,1,1,0,1
bqdqi,0,0,0,1,0,1,1,0,1
bqi1m,0,1,1,1,1,1,1,1,0
bqi49,0,0,1,1,1,1,1,1,0
bqi7y,0,0,0,1,0,1,1,0,1
bqoqy,0,1,1,0,0,1,1,0,0
br799,0,0,1,1,0,1,1,0,1
br8ja,0,0,1,1,0,1,1,0,1
brn4r,0,1,0,0,0,1,0,0,1
brro2,0,0,1,1,0,1,1,0,1
brw9f,1,0,0,1,0,1,1,0,1
bryfz,0,0,1,0,0,1,1,0,0
bsokc,0,0,0,1,0,0,0,0,1
bt1v0,0,0,1,1,0,1,1,0,1
btbfp,0,1,1,1,1,1,1,1,0
btfnb,0,0,1,1,0,1,1,0,1
btgg3,0,0,1,1,0,1,1,0,1
btovy,0,0,0,1,0,1,1,0,1
btpv5,1,0,0,0,0,1,0,0,1
btqkn,0,0,1,1,0,1,1,0,0
btwnb,0,0,0,1,0,1,0,0,1
bu0gu,0,1,1,0,0,1,1,0,0
bu8uq,0,0,1,1,0,1,1,0,1
bu9cj,0,0,0,1,0,0,0,0,1
buaje,0,0,1,1,0,1,1,0,1
buh18,0,0,1,1,0,1,1,0,1
buns2,1,0,0,0,0,0,0,0,1
buwar,0,0,1,1,0,1,1,1,1
bv1ga,0,0,1,1,0,1,1,1,1
bv1rs,0,0,1,1,0,1,1,0,1
bv4xd,0,0,0,0,0,1,1,0,1
bvb54,0,0,1,1,0,1,1,0,1
bvhij,0,0,1,0,0,1,1,1,1
bvmhs,0,0,0,0,0,1,1,0,1
bvrzf,0,0,1,1,0,1,1,0,1
bvswu,0,0,1,0,0,1,1,0,0
bvw6i,0,0,0,0,0,0,0,0,1
bwkmd,0,0,0,1,0,1,1,0,1
bwte0,1,0,1,0,0,1,1,0,1
bwzfd,0,1,1,0,1,1,1,1,0
bx486,0,0,1,1,0,1,1,0,0
bx537,0,0,0,0,0,1,1,0,1
bxdh2,0,0,1,1,0,1,1,0,1
bxjop,0,0,1,1,0,1,1,0,1
bxkle,0,1,1,1,1,1,1,0,0
by961,0,0,1,0,0,1,1,0,1
byadx,0,0,0,1,0,1,1,0,1
bygel,0,0,0,1,0,1,1,0,0
byogk,0,0,1,1,0,1,1,0,1
bypi0,0,0,1,1,0,1,1,0,1
byy4n,0,0,1,1,0,1,1,0,1
byzh0,0,0,0,1,0,0,1,0,1
bz1kz,1,0,0,1,0,0,0,0,1
bz4gv,0,0,1,1,0,1,1,0,1
bz8sk,0,0,1,1,0,1,1,0,1
bzajo,0,0,0,1,0,0,0,0,1
c0267,0,0,0,1,0,1,0,0,1
c03bj,1,0,0,1,0,0,0,0,1
c056s,0,0,1,1,0,1,1,0,1
c06ko,0,1,1,1,0,1,1,0,1
c09gq,0,0,1,0,1,1,1,0,0
c0awg,1,0,0,1,0,0,0,0,1
c0c21,0,0,1,1,0,1,1,0,1
c0c69,0,1,1,1,0,1,1,0,1
c0fui,0,1,1,0,0,1,1,0,0
c0j90,0,0,0,1,0,0,1,0,1
c0kee,0,0,1,1,0,1,1,0,0
c0kqp,0,0,1,0,1,1,1,1,1
c0m63,0,0,0,1,0,0,0,0,1
c0rij,1,0,0,0,0,0,1,0,1
c0ruo,0,0,1,1,0,1,1,0,1
c1955,0,0,0,0,1,1,1,0,1
c1ae5,0,0,1,1,0,1,1,0,1
c1aqa,0,0,1,1,0,1,1,0,1
c1dt5,0,0,1,0,0,1,1,0,0
c1f27,0,0,1,1,0,1,1,0,1
c1u5t,0,0,1,1,0,1,1,0,0
c1vav,0,0,0,1,0,0,1,0,1
c242q,0,0,0,1,0,1,1,0,1
c2ak0,0,0,1,1,0,1,1,0,1
c2dgn,0,0,1,0,0,1,1,1,1
c2i4z,0,0,1,0,0,1,1,0,1
c2i7t,0,1,1,0,1,1,1,0,0
c2kpf,1,0,0,1,0,0,0,0,1
c2lqa,0,1,1,1,1,1,1,1,0
c30ad,0,0,1,1,0,1,1,0,1
c383h,0,0,1,1,0,1,1,0,1
c3ahn,1,1,0,1,0,1,1,0,1
c3hi2,0,1,1,0,0,1,1,0,1
c3hrh,0,0,1,1,0,1,1,0,1
c3mzv,0,0,1,1,0,1,1,0,1
c3v8f,0,0,1,1,0,1,1,0,1
c3xi0,0,0,1,0,0,1,1,0,1
c3zfb,0,0,1,1,0,1,1,0,1
c40su,0,0,1,1,0,1,1,0,1
c43w2,1,0,0,1,0,0,0,0,1
c44oq,0,0,1,1,1,1,1,0,1
c4kph,0,1,1,0,0,1,1,0,1
c4s91,0,0,1,1,0,1,1,0,1
c4u77,0,1,1,1,1,1,1,1,0
c53tp,0,1,1,1,0,1,1,0,1
c54p0,0,0,1,1,0,1,1,0,0
c552m,0,0,1,1,0,1,1,1,0
c55s5,0,0,1,0,1,1,1,0,0
c5658,0,1,1,1,0,1,1,0,0
c56dq,0,1,1,0,0,1,1,0,1
c5gs3,0,0,1,1,0,1,1,0,1
c5n9b,0,0,1,1,0,1,1,0,1
c5s1l,0,0,0,1,0,0,1,0,1
c5zl4,0,1,1,0,1,1,1,0,0
c61dv,1,0,0,0,0,1,1,0,1
c61z8,0,0,0,1,0,1,1,0,0
c6502,0,0,1,1,0,1,1,0,1
c6epd,0,0,1,1,0,1,0,0,1
c6hln,0,0,0,1,0,1,1,0,0
c6mqe,0,0,1,1,0,1,1,0,1
c738d,0,0,1,1,0,1,1,0,1
c7cxv,0,0,0,1,0,0,1,0,1
c7d8a,0,1,1,1,0,1,1,0,1
c7dqb,0,0,1,1,1,1,1,1,0
c7emh,0,0,1,0,0,1,1,0,0
c7jw4,0,0,1,1,0,1,1,0,0
c80l1,0,0,1,1,0,1,1,1,1
c82if,1,0,0,0,0,0,0,0,1
c84yr,0,0,0,1,0,0,0,0,1
c861k,0,0,1,0,1,1,1,1,0
c8662,0,0,1,1,0,1,1,0,0
c86qe,0,1,1,1,0,1,1,0,1
c8cot,0,0,1,1,0,1,1,0,1
c8fco,0,1,1,1,0,1,1,0,1
c8g1q,0,1,1,1,0,1,1,0,0
c8ib0,0,0,1,1,0,1,1,0,1
c8jtc,0,0,1,1,1,1,1,0,0
c8shl,1,0,0,0,0,0,1,0,1
c8tdr,0,1,1,1,1,1,1,0,0
c8ths,0,0,0,1,0,0,0,0,1
c8tpv,0,0,0,1,0,1,1,0,1
c8vbk,0,0,1,1,1,1,1,1,0
c95ir,0,0,1,1,0,1,1,0,1
c99uq,0,0,0,1,0,1,0,0,1
c9ahk,0,0,1,1,1,1,1,0,1
c9f4a,0,0,1,1,0,1,1,0,1
c9lu2,0,0,0,0,0,0,0,0,1
c9rd0,0,0,1,1,0,1,1,0,0
c9uub,0,0,1,0,0,1,1,0,0
c9xd3,0,0,1,1,0,1,1,0,1
ca1j0,0,1,1,0,1,1,1,1,0
ca3ve,0,0,0,1,0,0,1,0,1
ca7u3,0,0,1,1,0,1,1,0,1
caa9l,0,0,0,1,0,1,1,0,1
caawj,0,0,1,1,0,1,1,0,1
caf1n,0,0,1,1,0,1,1,0,1
cah7u,0,0,1,1,0,1,1,0,0
caq7f,0,0,1,1,0,1,1,0,1
casr9,0,0,0,0,0,1,1,0,1
cawtj,0,0,1,1,0,1,1,1,1
caxpz,0,1,1,0,1,1,1,1,1
cb1v8,0,0,0,1,0,1,0,0,1
cb9bh,0,1,1,1,0,1,1,0,0
cbeoe,0,0,1,1,1,1,1,1,0
cbf8m,0,0,1,1,0,1,1,0,1
cbivv,0,0,1,1,0,1,1,0,1
cbj7d,0,0,0,1,0,1,1,0,1
cbomr,0,0,1,1,0,1,1,0,1
cbwxv,0,1,1,1,0,1,1,0,1
cc698,0,0,1,1,0,1,1,0,1
ccazo,0,0,1,1,0,1,1,0,1
ccfm7,0,0,1,0,0,1,1,0,0
ccist,0,0,1,0,0,1,1,0,1
ccon1,0,1,1,1,0,1,1,0,1
ccpi9,0,0,0,0,0,1,1,0,1
cd0r4,0,1,0,1,0,1,1,0,1
cd27y,0,1,1,1,1,1,1,1,0
cd9cd,0,0,0,1,0,1,1,0,1
cdetc,0,0,1,1,0,1,1,0,1
cdoz9,0,0,1,1,0,1,1,0,0
cduig,0,0,1,1,0,1,1,0,1
cdvux,0,0,0,1,0,1,1,0,1
ce11y,0,0,1,1,0,1,1,0,1
ce342,0,0,1,1,0,1,1,0,0
ce730,0,0,1,1,1,1,1,0,0
ce9yz,0,0,1,1,0,1,1,0,1
ceak9,0,1,1,1,1,1,1,0,0
ceb43,0,1,1,1,1,1,1,0,0
ceejn,0,0,1,1,0,1,1,0,0
ceg7m,0,0,0,1,0,1,1,0,1
cej7r,0,1,1,1,1,1,1,1,0
cel0m,0,0,0,1,0,1,1,0,1
cffws,0,0,1,0,0,1,1,0,1
cfh8i,0,0,1,0,0,1,1,0,0
cfiuc,0,0,1,1,0,1,1,0,1
cfvwj,0,0,1,1,0,1,1,0,1
cfyon,0,1,1,1,0,1,1,1,0
cg5t8,0,0,1,1,0,1,1,0,1
cgeek,0,0,1,1,0,1,1,0,0
cgfay,0,0,1,1,0,1,1,0,0
cgfpg,0,0,0,1,0,1,1,0,1
cgisj,0,0,1,1,1,1,1,0,0
cgvn3,0,0,1,0,0,1,1,0,1
cgvtr,0,0,0,1,0,0,1,0,1
cgysx,0,0,1,1,0,1,1,0,1
ch13m,0,1,1,0,0,1,1,0,1
ch14a,0,1,1,1,1,1,1,0,0
ch30h,0,0,1,1,0,1,1,1,0
chd7k,0,0,1,1,0,1,1,0,1
chici,0,0,1,1,0,1,1,0,0
chigj,0,0,1,1,0,1,1,0,1
chl2q,0,0,1,1,0,1,1,1,0
ci5st,0,0,1,1,0,1,1,0,0
ci6sb,0,1,1,1,1,1,1,0,0
cia5l,0,0,1,1,1,1,1,0,1
cic9r,0,1,1,0,1,1,1,1,0
cietn,0,0,1,1,0,1,1,0,1
cige3,0,0,1,0,0,1,1,0,1
cijo0,0,0,1,1,0,1,1,0,1
cip5l,0,0,1,1,0,1,1,1,0
cipvu,0,0,0,1,0,0,0,0,1
ciqfq,0,1,1,1,0,1,1,0,1
cisu1,0,1,1,1,1,1,1,1,0
cixf7,0,0,1,0,0,1,1,1,1
cj110,0,0,1,0,0,1,1,0,1
cj23y,1,0,0,0,0,0,1,0,1
cj5x9,0,0,1,1,0,1,1,0,1
cj9bd,0,0,1,0,0,1,1,0,1
cjgc2,0,0,1,1,0,1,1,0,1
cjjlp,0,1,1,1,1,1,1,1,1
cjjx9,0,1,1,1,1,1,1,1,0
cjtpj,0,0,0,1,0,1,1,0,1
ck28n,0,0,1,1,0,1,1,0,1
cka0m,0,1,1,1,0,1,1,0,1
ckb27,0,0,0,1,0,0,1,0,1
ckhd1,0,0,1,1,0,1,1,1,0
ckqpr,0,0,0,0,0,0,0,0,1
ckr99,0,0,0,1,0,1,1,0,1
cks78,0,0,1,1,0,1,1,0,1
cksrt,0,0,1,1,0,1,1,0,0
cl88k,0,0,1,1,0,1,1,0,0
claad,0,0,0,0,0,1,1,0,1
clkj5,0,1,1,1,1,1,1,0,0
clq9z,0,0,0,1,0,1,1,0,0
clr6m,0,0,0,1,0,1,0,0,1
clvg8,0,1,1,1,0,1,1,0,0
cm1v6,0,0,0,1,0,1,1,0,1
cm75x,0,0,1,1,0,1,1,0,1
cm7sz,0,0,1,1,0,1,1,0,1
cmcjl,0,0,1,1,0,1,1,0,1
cmmyh,0,0,1,1,0,1,1,0,0
cmw8g,0,1,1,0,1,1,1,1,0
cnb0e,0,0,1,0,0,1,1,0,0
cnb8g,0,0,1,1,1,1,1,0,1
cnffw,1,0,0,1,0,0,0,0,1
cnfkt,0,0,1,0,0,1,1,0,0
cnkt7,0,0,1,1,0,1,1,0,0
cnnvf,0,0,0,1,0,1,1,0,1
cno2q,0,0,0,1,0,1,0,0,1
cnplc,0,0,1,1,0,1,1,0,0
co5kx,0,0,1,1,0,1,1,0,1
co7bu,0,0,1,1,0,1,1,0,1
coaa6,0,0,1,1,0,1,1,0,1
coasl,0,0,1,1,1,1,1,0,1
coast,0,0,1,1,1,1,1,0,1
cog1w,0,0,1,1,0,1,0,0,1
com2g,0,0,1,1,0,1,1,0,1
cou9n,0,0,0,1,0,0,0,0,1
cow4g,0,0,1,0,0,1,1,0,1
cp1vk,0,0,1,1,0,1,1,0,1
cp2gm,0,0,0,0,0,1,1,0,0
cp8jw,0,0,0,0,0,1,1,0,1
cpazv,0,0,1,1,0,1,1,0,1
cpcrd,0,0,0,0,0,1,1,0,1
cpdnz,0,0,1,1,0,1,1,0,1
cphr3,0,0,1,1,0,1,1,0,1
cpii4,0,0,1,1,1,1,1,0,1
cpjkj,0,0,1,0,0,1,1,0,0
cppbu,0,0,0,1,0,1,1,0,0
cpry0,0,1,1,1,1,1,1,1,0
cpxub,1,0,0,0,0,0,0,0,1
cpy4o,0,0,1,1,1,1,1,0,0
cqapb,0,0,1,1,1,1,1,0,1
cqcf2,0,0,1,1,0,1,1,0,1
cqezp,0,0,0,1,0,1,1,0,1
cqk3e,0,1,1,0,0,1,1,0,1
cqvc5,0,0,1,1,0,1,1,0,1
cr0pl,0,0,0,1,0,1,1,0,1
cr5ou,0,0,0,1,0,1,0,0,1
crdnt,1,0,0,1,0,0,0,0,1
crelj,0,0,1,1,0,1,1,0,1
crjol,0,0,1,1,0,1,1,0,1
croy8,0,1,1,1,0,1,1,1,1
crqg5,0,0,0,1,0,1,1,0,1
cs0xj,0,0,1,1,1,1,1,0,0
cs4dj,0,1,1,1,0,1,1,0,1
cs5gb,0,1,1,0,0,1,1,0,1
cs5x4,1,0,0,0,0,0,1,0,1
csbb2,0,1,1,1,0,1,1,0,0
csfq3,0,0,1,1,0,1,1,0,1
cshax,0,0,0,1,0,0,0,0,1
cszq3,0,0,1,1,0,1,1,0,1
ct1xo,0,0,0,1,1,1,1,0,1
ct2v2,0,0,1,1,0,1,1,0,1
ct5q1,0,1,1,1,1,1,1,0,0
ctb9z,0,0,1,1,0,1,1,0,1
ctgnv,0,0,1,1,0,1,1,0,1
ctj7f,0,0,1,1,0,1,1,0,1
ctlrz,0,0,1,0,0,1,1,0,1
ctno3,0,1,1,1,1,1,1,0,0
ctno8,0,1,1,1,1,1,1,1,0
ctri5,0,0,1,1,1,1,1,0,0
ctx13,1,0,0,0,0,0,0,0,1
ctxk9,0,1,1,1,0,1,1,1,0
ctyha,0,0,0,1,0,0,1,0,1
ctyjr,0,1,1,1,0,1,1,0,0
cu3w5,0,0,0,1,0,1,1,0,1
cufwu,0,0,0,1,0,1,0,0,1
cuhxt,0,0,0,1,1,1,1,0,1
cujkv,0,0,0,1,0,0,1,0,1
culwn,0,0,1,1,0,1,1,0,0
culx3,0,0,1,1,0,1,1,0,1
cuof8,0,0,1,0,1,1,1,0,0
cuwyc,0,0,1,1,0,1,1,0,1
cv9h6,0,0,1,1,0,1,1,0,1
cvadb,0,1,1,1,0,1,1,1,0
cvfn9,0,0,1,1,0,1,1,0,0
cvfzg,0,0,1,0,1,1,1,1,0
cvos6,0,0,0,1,0,1,1,0,1
cvotk,0,0,1,1,0,1,1,0,0
cvtn9,0,0,0,0,0,1,1,0,1
cvxrb,1,0,0,1,0,0,0,0,1
cvzul,0,0,1,1,0,1,1,0,1
cw5zr,0,0,1,1,0,1,1,1,1
cw8in,0,1,1,0,1,1,1,1,0
cwc93,0,0,1,1,0,1,1,0,1
cx2m2,0,0,1,1,0,1,1,0,1
cx4eh,0,0,1,1,1,1,1,0,1
cx5k8,0,0,1,1,0,1,1,0,1
cx88r,0,0,0,1,0,1,0,0,1
cxpbw,0,1,1,0,0,1,1,0,1
cxtgr,0,1,1,0,1,1,1,0,0
cybp4,0,0,1,1,0,1,1,0,1
cyl9q,0,1,1,1,1,1,1,0,1
cyu67,0,1,1,1,0,1,1,0,0
cywms,0,0,1,1,0,1,1,0,1
cywr3,0,0,1,1,0,1,1,0,0
cz03h,0,0,1,1,0,1,1,0,1
cz1fc,0,0,1,1,0,1,1,1,0
cz24x,0,1,1,1,1,1,1,1,0
cz2g9,0,0,1,1,0,1,1,0,1
cz2sn,0,1,1,1,1,1,1,0,0
cz57i,0,1,1,1,0,1,1,1,0
cz703,0,0,1,1,0,1,1,0,1
czh3x,0,0,1,1,0,1,1,0,1
czknr,0,0,1,0,0,1,1,0,1
czl5i,0,0,0,1,0,1,1,0,1
czt3b,0,0,1,1,0,1,1,0,1
czvu4,0,0,1,1,0,1,1,0,0
d06ln,0,1,1,0,1,1,1,1,0
d0duk,0,0,1,1,0,1,1,0,1
d0f75,0,0,1,1,1,1,1,0,1
d0fb3,0,0,1,1,0,1,1,1,1
d0fha,0,0,1,1,0,1,1,0,1
d0h48,0,0,1,1,0,1,1,0,1
d0n9j,0,0,1,1,0,1,1,0,1
d0tpw,1,0,0,0,0,0,0,0,1
d0yfe,0,1,1,1,1,1,1,1,0
d0zo6,0,0,1,0,0,1,1,0,0
d169e,0,0,0,1,0,0,1,0,1
d17zn,0,0,1,1,1,1,1,1,0
d1dka,0,0,0,0,0,0,1,0,1
d1mbt,0,0,1,1,0,1,1,0,1
d1mw4,0,0,0,1,0,0,1,0,1
d1swh,0,0,1,1,1,1,1,0,0
d1w5v,0,0,1,0,0,0,1,0,1
d1we4,0,1,1,1,1,1,1,1,0
d2cqh,0,0,1,1,0,1,1,0,0
d2l3h,0,0,0,0,0,0,1,0,1
d2li4,0,0,1,1,0,1,1,0,1
d2mls,0,0,0,1,0,1,1,0,1
d2q34,0,0,1,1,0,1,1,0,1
d2wt0,0,1,1,1,0,1,1,0,0
d2wxj,0,1,1,1,0,1,1,0,1
d2xms,0,1,1,1,0,1,1,0,1
d314p,0,0,1,0,0,1,1,0,1
d3278,0,0,1,1,0,1,1,0,0
d34da,0,0,1,1,0,1,1,0,0
d38m5,0,0,1,1,0,1,1,0,0
d39vl,0,0,0,1,0,1,1,0,1
d3inn,0,0,1,1,0,1,1,0,1
d3loy,0,0,0,1,0,1,1,0,1
d3t1e,0,0,0,1,0,1,1,0,1
d3t7y,0,0,1,1,0,1,1,0,1
d3tt1,0,0,1,1,0,1,1,0,0
d3ynl,0,1,1,1,1,1,1,0,0
d3z2n,0,0,0,1,0,0,1,0,1
d447w,0,0,1,1,0,1,1,0,1
d4d62,0,0,0,1,0,1,1,0,1
d4ec3,0,0,1,1,0,1,1,0,1
d4fx5,0,0,1,1,0,1,1,0,1
d4o3p,0,0,0,1,0,1,1,0,1
d4p59,0,0,1,1,0,1,1,0,1
d4s11,0,0,1,0,0,1,1,0,0
d4v3v,0,0,1,1,0,1,1,0,1
d4ysv,0,0,1,1,0,1,1,0,1
d4yui,0,1,1,0,0,1,1,0,0
d4zlk,0,0,1,1,1,1,1,0,1
d528z,0,0,0,1,0,1,1,0,1
d53jb,0,0,1,1,0,1,1,0,0
d55xw,0,1,1,1,0,1,1,0,0
d584n,0,1,1,1,0,1,1,1,1
d5czq,0,1,1,0,0,1,1,0,1
d5fh2,0,1,0,1,0,1,1,0,0
d5jut,0,0,1,1,0,1,1,0,1
d5n9f,0,1,1,1,1,1,1,0,0
d5qvn,0,0,1,1,0,1,1,0,1
d65mf,0,0,1,1,0,1,1,0,1
d68oo,0,0,1,1,0,1,1,0,1
d6ebm,0,0,1,1,0,1,1,0,0
d6f4h,0,0,1,1,0,0,1,0,1
d6jkm,0,0,1,1,0,1,1,0,1
d6kca,1,0,0,1,0,0,0,0,1
d6ujh,0,0,0,1,0,1,0,0,0
d6unw,0,0,1,1,0,1,1,0,0
d6ym4,0,0,0,1,0,1,0,0,1
d6z7e,0,0,1,1,0,1,1,0,1
d70r2,0,1,1,0,0,1,1,1,0
d72s9,0,0,1,1,0,1,1,0,1
d74of,0,0,1,1,0,1,1,0,1
d775c,0,1,1,0,0,1,1,1,0
d7awj,0,0,0,1,0,0,0,0,1
d7d0d,0,0,0,1,0,1,1,1,1
d7ko8,0,0,1,0,1,1,1,0,1
d7n2t,0,1,1,0,0,1,1,0,0
d7v0h,0,0,1,0,1,1,1,0,0
d7ywu,0,0,1,1,0,1,1,0,1
d8kqe,0,1,1,0,1,1,1,0,0
d8kun,0,0,0,1,0,1,1,0,1
d8mx1,0,1,1,1,1,1,1,1,0
d8t4i,0,0,0,0,0,0,1,0,1
d9697,0,0,0,1,0,1,1,0,1
d99b9,0,0,1,1,0,1,1,0,1
d9duy,0,0,1,1,1,1,1,0,1
d9lar,0,0,1,0,0,1,1,0,0
d9mxa,0,0,1,1,0,1,1,0,1
d9tw9,0,0,0,0,0,1,1,0,1
d9y9d,0,0,1,1,0,1,1,0,1
d9zad,0,0,1,1,1,1,1,1,0
dahdp,0,0,1,1,0,1,1,0,1
datj5,0,1,1,0,0,1,1,0,1
dax4f,0,0,1,1,0,1,1,0,1
daz05,0,0,1,1,0,1,1,0,1
db1xk,0,0,1,1,0,1,1,0,1
db26h,0,1,1,1,1,1,1,1,0
db2ly,0,0,1,1,0,1,1,0,1
db7ms,0,0,1,1,0,1,1,0,0
dbfed,0,0,1,1,1,1,1,0,0
dbghw,0,0,1,1,0,1,1,0,1
dbifq,0,1,1,0,1,1,1,0,1
dbjxf,0,1,1,1,1,1,1,0,0
dbpv3,1,0,0,1,0,0,0,0,1
dc0hh,0,0,1,1,0,1,1,0,1
dc11r,0,0,1,0,0,1,1,0,0
dc5z4,0,0,1,1,0,1,1,0,1
dcc3h,0,0,1,1,0,1,1,0,1
dcdn2,0,0,0,1,0,1,1,0,1
dcm19,0,0,1,1,0,1,1,0,1
dcq6o,0,1,1,1,0,1,1,0,1
dct6r,0,0,0,1,0,0,0,0,1
dcyrg,0,0,1,1,0,1,1,0,0
dd65i,0,0,1,1,0,1,1,0,0
dd6cv,0,1,1,1,1,1,1,0,0
dd8jn,1,0,0,1,0,0,0,0,1
ddhn8,0,0,1,1,0,1,1,0,1
ddj1e,0,0,1,1,1,1,1,0,1
ddjg4,0,0,1,1,0,1,1,0,1
ddm7w,0,1,1,1,0,1,1,0,1
ddnpq,0,0,1,1,0,1,1,0,0
ddpfu,0,0,1,1,0,1,1,0,0
ddq7c,0,0,1,1,0,1,1,0,1
ddx5v,0,0,1,1,0,1,1,0,1
de3gm,0,0,0,1,0,1,1,0,0
de3o6,0,1,1,1,0,1,1,0,1
deks7,0,0,1,1,0,1,1,0,1
del56,0,0,1,1,0,1,1,0,1
df09x,0,0,0,1,0,1,1,0,1
df9ko,0,0,1,1,0,1,1,0,1
dffus,0,0,1,1,0,1,1,0,1
dflq5,0,0,0,0,0,1,1,0,1
dfvx8,0,0,1,1,0,1,1,0,1
dgf61,0,1,1,1,1,1,1,0,1
dggdl,1,1,1,0,0,1,1,0,1
dglj6,1,0,0,1,0,1,0,0,1
dgmew,0,0,1,1,0,1,1,0,0
dgmj8,0,0,1,1,0,1,1,0,1
dgz7x,1,0,0,1,0,1,1,0,1
dhd3f,0,0,1,1,1,1,1,1,0
dhs7v,0,0,1,1,0,1,1,0,1
di6sl,0,1,1,0,1,1,1,0,1
dicqg,0,0,1,1,0,1,1,0,1
diisb,0,1,1,1,1,1,1,0,0
dik5p,0,0,1,1,0,0,1,0,1
dikt8,0,0,0,1,0,1,0,0,1
dim2r,0,0,1,1,1,1,1,1,0
dimj4,0,1,1,1,0,1,1,0,1
dinxo,0,0,1,1,0,1,1,0,1
diqf8,0,0,0,1,0,1,1,0,0
